TYPE ECA
VALUE rr
CN DE
DATE 20160518





STAID SOUID STANAME VAL VALQ LAT LON HIGH
4723 129766 WAIBLINGEN -9999 9 48.824 9.321 224 
4724 129778 WALDAU-JOSTAL -9999 9 47.9727 8.154 1005 
4725 129790 WALDECK -9999 9 51.2048 9.06667 376 
4726 129802 AHRENSBURG-WULFSDORF -9999 9 53.6583 10.2002 46 
4727 129814 WALDEMS-REINBORN 2.2 0 50.2565 8.3565 380 
4728 129826 WALDHAUSER(NATIONALPARK) -9999 9 48.9248 13.4593 940 
4729 129838 WALDSASSEN -9999 9 50.0063 12.2928 509 
4730 129850 WALDSHUT -9999 9 47.6175 8.237 330 
4731 129862 WALTERSHAUSEN 0 0 50.8918 10.543 353 
4732 129874 WANGEROOGE -9999 9 53.7863 7.9045 3 
4733 129886 WARBURG 0.1 0 51.5032 9.10767 236 
4734 129898 WAREN 0 0 53.5195 12.6682 70 
4735 129910 BLANKENRATH 0.7 0 50.0353 7.30333 417 
4736 129922 WARTENBERG-ANGERSBACH -9999 9 50.6235 9.43917 270 
4737 129934 WASSERBURG -9999 9 48.0548 12.2197 443 
4738 129946 WATZMANNHAUS -9999 9 47.5698 12.9345 1923 
4739 129958 KR.ANSBACHWEIDENBACH -9999 9 49.1918 10.65 425 
4740 129574 GOLLHOFEN 0.4 0 49.5718 10.189 308 
4741 129982 WEIHENSTEPHAN-DURNAST 2.2 0 48.4018 11.6907 477 
4742 131530 RUNKEL-ENNERICH 1.3 0 50.3907 8.13983 168 
4743 130006 WEIMAR -9999 9 50.972 11.3055 264 
4744 130018 WEIMAR-SCHONDORF 0.1 1 51.0182 11.3533 325 
4745 130030 WEINBIET 0.8 0 49.3727 8.12017 553 
4746 126922 OBERSULM-WILLSBACH 3.3 0 49.124 9.352 230 
4747 130054 WEISKIRCHEN/SAAR 2.6 0 49.553 6.8075 380 
4748 130066 WEISMAIN -9999 9 50.0853 11.236 317 
4749 127726 RENNINGEN-IHINGERHOF 4.4 0 48.7393 8.92167 478 
4750 130090 WEISSENBURG 1.7 0 49.0188 10.957 422 
4751 130102 WEISSENFELS -9999 9 51.2173 11.9702 115 
4752 130114 WEISSENSEE-OTTENHAUSEN -9999 9 51.2078 10.9913 165 
4753 130126 WEISWEIL-WALDECKHOF -9999 9 48.1868 7.69233 173 
4754 130138 WELLENDINGEN -9999 9 48.1423 8.69117 655 
4755 131170 COSCHEN 0 0 52.019 14.7228 40 
4756 130162 WERL 0.2 0 51.5733 7.88667 85 
4757 123190 ARNSTEIN-MUDESHEIM 0.4 0 49.969 9.9075 220 
4758 130186 WERNIGERODE 0 0 51.842 10.7683 234 
4759 130198 WERTHEIM-EICHEL -9999 9 49.7673 9.53967 140 
4760 130210 BOBECK -9999 9 50.9033 11.7928 337 
4761 130222 WESTERLAND -9999 9 54.9003 8.30783 3 
4762 130234 WIELENBACH(DEMOLLSTR.) 2.8 0 47.8833 11.1553 550 
4763 108962 BOCHOLT(MARIENSCHULE) 2.4 0 -9999 -9999 -9999 
4764 130258 WIESBADEN-AURINGEN 2.6 0 50.1265 8.31733 263 
4765 130270 WIESBADEN-DOTZHEIM -9999 9 50.0858 8.18617 235 
4766 130282 WIESENBURG 0 0 52.1198 12.456 187 
4767 108962 BOCHOLT 2.4 0 -9999 -9999 -9999 
4768 130306 BAD-CALMBACHWILDBAD -9999 9 48.7847 8.57283 385 
4769 130318 BOCHUM 0.3 0 51.4748 7.269 101 
4770 130330 NEUBULACH-OBERHAUGSTETT 4 0 48.6515 8.67517 570 
4771 130342 BADWILDUNGEN -9999 9 51.104 9.1055 310 
4772 131122 WANGERLAND-HOOKSIEL 0 0 53.6383 8.07633 8 
4774 130378 REMS-MURR-KREISWINTERBACH -9999 9 48.8025 9.469 240 
4775 124486 KIRCHDORF/POEL 0 1 54.0005 11.4348 12 
4776 130402 WITTENBERG 0 0 51.8875 12.6412 105 
4777 130414 WITTMUNDHAFEN 0 0 53.55 7.66667 8 
4778 130438 WITTSTOCK-ROTEMUHLE 0 0 53.1858 12.4912 66 
4779 130438 WITTSTOCK-ROTEMUHLE 0 0 53.1858 12.4912 66 
4780 130450 WITZENHAUSEN -9999 9 51.3503 9.84033 133 
4781 132070 FEUCHTWANGEN-HEILBRONN 0.9 0 49.1578 10.3668 475 
4782 130474 WOLDEGK -9999 9 53.4578 13.607 118 
4783 130486 WOLFACH 5.9 0 48.2908 8.23733 291 
4784 130498 WOLFSBURG -9999 9 52.4388 10.756 56 
4785 130510 WOLFSBURG(SUDWEST) 0 0 52.3918 10.6878 82 
4786 130522 WOLFSTEIN/PFALZ -9999 9 49.5758 7.62117 200 
4787 130534 WORMS 2.7 0 49.6033 8.36667 88 
4788 130546 WURZBURG(KLARWERK) -9999 9 49.7918 9.89083 170 
4789 130558 WURZBURG(PHYSIKALISCHES-INSTITUT) -9999 9 49.8003 9.92417 175 
4790 130570 WUNSTORF 0 0 52.4548 9.4235 57 
4791 130582 WUPPERTAL-BUCHENHOFEN 3 0 51.2222 7.1035 130 
4792 130594 REMSCHEID -9999 9 51.2038 7.20033 235 
4793 102236 NEURUPPIN 0 0 52.9032 12.805 38 
4794 130618 WUTOSCHINGEN-OFTERINGEN 2.2 0 47.674 8.375 398 
4795 130630 WRIXUM/FOHR -9999 9 54.6898 8.5235 8 
4796 130642 ZEHDENICK 0 0 52.9675 13.3235 51 
4797 130654 ZEITZ 0 0 51.0523 12.1398 170 
4798 130666 ZERBST -9999 9 51.9593 12.1005 69 
4799 130678 BOBLINGEN -9999 9 48.6727 8.97117 445 
4800 131470 KARLSHAGEN 0 0 54.1038 13.8222 1 
4801 130702 ZINNWALD-GEORGENFELD 0 0 50.7263 13.7518 877 
4802 121582 EICHSTATT-LANDERSHOFEN 1.3 0 48.874 11.2348 384 
4803 130726 LICHTENTANNE 0 0 50.6868 12.4338 353 
4804 130738 ZWIESEL 0 0 49.0242 13.2375 615 
4805 130738 ZWIESEL 0 0 49.0242 13.2375 615 
4806 130762 BASSUM(A) -9999 9 52.843 8.71867 36 
4808 130786 BERGE 0 0 52.619 12.7867 40 
4809 130798 DANNENBERG -9999 9 53.1012 11.0413 50 
4810 130810 KIRCHHEIM/TECK-OTLINGEN -9999 9 48.6555 9.4195 289 
4811 130822 BOFFZEN -9999 9 51.7518 9.39117 105 
4812 130834 BADKOHLGRUB(A) -9999 9 47.6737 11.0423 850 
4813 131782 ELSENDORF-HORNECK 0.8 0 48.7018 11.8503 425 
4814 130858 MELSUNGEN-BURSTOSS -9999 9 51.1265 9.51867 254 
4815 130870 BOIZENBURG 0 0 53.3892 10.6868 45 
4816 130882 NEUWIED -9999 9 50.443 7.4235 91 
4817 130894 BOKEL -9999 9 53.859 9.73467 10 
4818 130906 SCHONHAGEN(OSTSEEBAD) 0 0 54.6378 10.0213 2 
4819 130918 REITIMWINKL 0 0 47.6722 12.4692 685 
4820 130930 BOLTENHAGEN 0 0 54.0025 11.1885 15 
4821 124330 KAISERSBACH-CRONHUTTE 1.7 0 48.9175 9.68617 489 
4822 130954 BONN -9999 9 50.7243 7.084 62 
4823 130966 BONN-FRIESDORF -9999 9 50.704 7.14183 62 
4825 130990 BONN-ROLEBER 2 0 50.7352 7.18967 159 
4826 125914 MEMMINGEN 3.2 0 47.9765 10.1368 615 
4827 132130 HECKELBERG 0 0 52.7408 13.8385 82 
4828 131026 WENDISCHEVERN 0 0 53.2092 10.4697 62 
4829 131038 TAUBENHEIM-SEELIGSTADT -9999 9 51.0843 13.4502 273 
4830 131050 OSTENFELD(RENDSBURG) 0 0 54.3192 9.8035 14 
4831 131062 GRAMBOW-SCHWENNENZ 0 0 53.3847 14.3712 50 
4832 122878 ANKLAM 0 0 53.8392 13.6847 9 
4833 131254 STEINHAGEN-NEGAST 0 0 54.2502 13.0392 16 
4834 131098 SOHLAND/SPREE 0 0 51.0563 14.4235 290 
4835 131110 BORGENTREICH-BUHNE -9999 9 51.5698 9.30783 240 
4836 131122 WANGERLAND-HOOKSIEL 0 0 53.6383 8.07633 8 
4837 131134 WEIDENBACH-WEIHERSCHNEIDBACH 1.5 0 49.222 10.6057 455 
4838 131146 DORPEN 0 0 52.9532 7.31817 8 
4839 131158 DORNICK 0.1 0 54.1667 10.3523 26 
4840 131170 COSCHEN 0 0 52.019 14.7228 40 
4841 131182 BORKENINWESTFALEN 1.7 0 51.8712 6.88533 48 
4842 125686 MALLERSDORF/NIEDERBAYERN 0.6 0 48.7735 12.2527 410 
4844 131218 NASTATTEN 1.5 0 50.2 7.85933 268 
4845 128530 SELB/OBERFRANKEN-LAUTERBACH 0 0 50.2033 12.1403 609 
4846 131242 LUGDE-PAENBRUCH 0 0 51.8673 9.26983 258 
4847 131254 STEINHAGEN-NEGAST 0 0 54.2502 13.0392 16 
4848 132106 BORKUM-FLUGPLATZ 0.5 0 53.6 6.70183 3 
4849 102388 STRAUBING 0.1 0 48.8237 12.5562 351 
4850 131290 SAARBRUCKEN-BURBACH 2.4 0 49.2383 6.93433 190 
4851 121582 EICHSTATT-LANDERSHOFEN 1.3 0 48.874 11.2348 384 
4852 131314 FRIEDRICHSHAFEN-UNTERRADERACH 12.4 0 47.6845 9.43833 459 
4853 131326 GROSSERLACH-MANNENWEILER 1.4 0 49.0197 9.6025 523 
4854 131338 INGELFINGEN-STACHENHAUSEN 0.9 0 49.3333 9.703 385 
4855 131350 SCHWABISCHGMUND-WEILER 2.9 0 48.769 9.87167 413 
4856 131362 SINGEN 2.4 0 47.7713 8.82033 445 
4857 131374 BRILON-THULEN 0 0 51.4093 8.65033 457 
4858 131386 WUSTERWITZ 0 0 52.3575 12.3863 36 
4859 131398 PABSTORF 0 0 52.0257 10.9583 112 
4860 131410 MOORGRUNDGRAFEN-NITZENDORF 0.2 0 50.8393 10.2517 283 
4861 131422 DEMKER 0 0 52.505 11.8538 36 
4862 131434 NOTZINGEN 1.1 0 48.6697 9.458 325 
4863 131446 PILSACH-LITZLOHE -9999 9 49.3525 11.504 550 
4864 131458 MUHLHAUSEN-GORMAR 0.1 0 51.2047 10.4908 190 
4865 131470 KARLSHAGEN 0 0 54.1038 13.8222 1 
4866 131482 MARKTERLBACH-MOSBACH 1.6 1 49.5262 10.6392 362 
4867 131494 NOSSEN 0 0 51.051 13.3015 308 
4868 131506 LOHR/MAIN-HALSBACH 0.5 0 50.0085 9.653 285 
4869 131518 LUDINGHAUSEN-BROCHTRUP 0.3 0 51.7675 7.51883 59 
4870 131530 RUNKEL-ENNERICH 1.3 0 50.3907 8.13983 168 
4871 131542 MAISACH-GALGEN 1.6 0 48.2048 11.2027 530 
4872 131554 SCHONUNGEN-MAINBERG 0.2 0 50.0553 10.2923 304 
4873 131566 BRAKE -9999 9 53.3172 8.47467 1 
4874 131578 BRAKE-SUDERFELD -9999 9 53.2918 8.45233 0 
4875 132430 ALFHAUSEN 0.3 0 52.4852 7.90767 65 
4876 131602 BRANDE-HORNERKIRCHEN -9999 9 53.854 9.70983 9 
4877 131614 BRANDENBURG-GORDEN -9999 9 52.409 12.551 35 
4878 131482 MARKTERLBACH-MOSBACH 1.6 1 49.5262 10.6392 362 
4879 131638 BRAUNLAGE 0.2 0 51.7217 10.6023 607 
4880 131674 BRAUNSCHWEIG 0 0 52.2875 10.4423 81 
4881 131674 BRAUNSCHWEIG 0 0 52.2875 10.4423 81 
4882 131674 BRAUNSCHWEIG 0 0 52.2875 10.4423 81 
4883 131686 BREITSOL -9999 9 49.9017 9.42417 585 
4884 100140 BREMEN 0 0 53.0412 8.79283 4 
4885 131710 BREMERHAVEN 0 0 53.534 8.57283 7 
4886 131710 BREMERHAVEN 0 0 53.534 8.57283 7 
4887 131746 BREMERVORDE 0 0 53.4927 9.1705 3 
4888 131746 BREMERVORDE 0 0 53.4927 9.1705 3 
4889 131746 BREMERVORDE 0 0 53.4927 9.1705 3 
4890 131770 ESCHBACH -9999 9 47.8853 7.657 234 
4891 131782 ELSENDORF-HORNECK 0.8 0 48.7018 11.8503 425 
4892 131794 LIEBENBURG-OTHFRESEN 0 0 52.0063 10.3907 187 
4893 131806 ALBSTADT-EBINGEN -9999 9 48.2035 9.03617 712 
4894 131818 SIEGSDORF-HOLL 0.1 0 47.8347 12.6538 721 
4895 131830 BIELEFELD-DEPPENDORF 0.1 0 52.0703 8.45467 105 
4896 131842 BRETTEN -9999 9 49.0225 8.70983 185 
4897 131374 BRILON-THULEN 0 0 51.4093 8.65033 457 
4898 131866 FREUDENBERG/MAIN-BOXTAL 0.6 0 49.7587 9.40383 193 
4899 131878 ALBSTADT-BADKAP 4 0 48.2098 8.97417 759 
4900 131890 BROMBACHTAL-KIRCH-BROMBACH -9999 9 49.7347 8.954 290 
4901 131902 HATTSTEDT 0 0 54.5235 9.03967 5 
4902 131914 BROTTERODE -9999 9 50.8242 10.4532 600 
4903 131926 ALBSTADT-ONSTMETTINGEN -9999 9 48.2732 9.0005 794 
4904 131938 DONAUWORTH-OSTERWEILER 1.4 0 48.7348 10.739 434 
4905 131950 OLBERSLEBEN 0 0 51.1512 11.3265 160 
4906 131962 TREUEN 0.1 0 50.5413 12.2853 465 
4907 131974 ARNSBERG-NEHEIM 0.2 0 51.4587 7.974 159 
4908 131986 HERMARINGEN-ALLEWIND 6.4 0 48.6063 10.2682 468 
4909 131998 DEUTSCHNEUDORF-BRUDERWIESE 0 0 50.6192 13.4765 688 
4910 132010 PRACKENBACH-NEUHAUSEL 0 0 49.1057 12.8213 588 
4911 132022 FELDBERG/MECKLENBURG 0 0 53.3172 13.4172 115 
4912 132034 JESSNITZ 0 0 51.6765 12.3033 74 
4913 132046 ALFELD 0 0 51.9668 9.8025 144 
4914 132058 EISENACH 0 0 51.0015 10.358 312 
4915 132070 FEUCHTWANGEN-HEILBRONN 0.9 0 49.1578 10.3668 475 
4916 132082 BRUCKEN -9999 9 49.6255 7.10933 390 
4917 132094 WALDMUNCHEN 0 0 49.3885 12.6845 499 
4918 132106 BORKUM-FLUGPLATZ 0.5 0 53.6 6.70183 3 
4919 132118 AHAUS 2.4 0 52.0763 6.93833 46 
4920 132130 HECKELBERG 0 0 52.7408 13.8385 82 
4921 132142 BADBRUCKENAU(A) -9999 9 50.3055 9.784 310 
4922 132154 HOYERSWERDA 0 0 51.4503 14.2525 116 
4923 132166 WUNSIEDEL-SCHONBRUNN 0 0 50.0257 11.9712 622 
4924 132178 GOTTFRIEDING 0.1 0 48.6563 12.5375 350 
4925 132190 HOHERODSKOPF/VOGELSBERG 0.8 0 50.505 9.22133 743 
4926 132202 ALDERSBACH-KRIESTORF 0 0 48.6167 13.0512 340 
4927 132214 LEUTKIRCH-HERLAZHOFEN 4 0 47.7912 10.0333 672 
4928 132226 NEU-ULRICHSTEIN 0 0 50.7518 9.02067 350 
4929 132238 NEUHUTTEN/SPESSART 0.8 0 50.0055 9.42167 340 
4930 132250 LANGENWETZENDORF-GOTTENDORF 0 0 50.6572 12.0728 390 
4931 132262 KREIPITZSCHBEIBADKOSEN 0 0 51.1033 11.7075 246 
4932 132274 PIDING 1.1 0 47.7705 12.9053 458 
4933 132286 PADENSTEDT(PONY-PARK) 0 0 54.019 9.92267 17 
4934 132298 VEILSDORF 0 0 50.4173 10.8167 397 
4935 132310 OBERHACHING-LAUFZORN 3.7 0 48.0083 11.5523 604 
4936 132322 WITTINGEN-VORHOP 0 0 52.6397 10.6585 72 
4937 132334 KR.NECKAR-ODENWALDBUCHEN 0.9 0 49.5182 9.32017 340 
4938 132346 BUCHENBACH 5 0 47.9578 7.99267 445 
4939 132358 BUCHHOLZINDERNORDHEIDE -9999 9 53.354 9.93533 77 
4940 910613 BUECHEL -9999 9 50.1667 7.06667 486 
4941 132382 BUCKEBURG 0 0 52.2757 9.086 68 
4942 132394 BUDINGEN -9999 9 50.2735 9.11733 148 
4943 132406 BUHLERTAL -9999 9 48.6913 8.17183 190 
4944 132418 BUHLERTAL-OBERTAL -9999 9 48.6718 8.175 478 
4945 132430 ALFHAUSEN 0.3 0 52.4852 7.90767 65 
4946 132442 BUHLENBERG -9999 9 49.6578 7.10633 530 
4947 132454 SCHLUSSELFELD(KLARANLAGE) -9999 9 49.7408 10.64 290 
4948 132466 BURGWALD-BOTTENDORF 0 0 51.0257 8.80933 293 
4950 132490 CARLSFELD 0 0 50.4258 12.6077 897 
4951 132514 CELLE 0 0 52.5905 10.0235 39 
4952 132514 CELLE 0 0 52.5905 10.0235 39 
4953 128554 SCHORNDORF-KNOBLING 0 0 49.1593 12.6182 399 
4954 132538 CHEMNITZ 0 0 50.7888 12.8707 418 
4955 132550 CHIEMING 0.1 0 47.8845 12.5383 551 
4956 132562 CLAUSTHAL-ZELLERFELD -9999 9 51.7883 10.3422 585 
4957 132574 CLOPPENBURG -9999 9 52.8407 8.05783 42 
4958 132586 LAUTERTAL-OBERLAUTER 0 0 50.3048 10.9682 345 
4959 121258 COTTBUS 0 0 51.7732 14.3177 69 
4960 132610 CRAILSHEIM-ALEXANDERSREUT -9999 9 49.0928 10.0928 423 
4961 132622 CRIMMITSCHAU -9999 9 50.8095 12.3833 269 
4962 132634 DACHWIG 0.3 0 51.0737 10.8583 170 
4963 132646 DARMSTADT 1.2 0 49.8757 8.67317 162 
4964 132658 DARMSTADT(A) -9999 9 49.8412 8.62167 122 
4965 132646 DARMSTADT 1.2 0 49.8757 8.67317 162 
4966 132682 ALSFELD-EIFA 0.1 0 50.7407 9.34133 300 
4967 132694 DEGGENHAUSERTAL-AZENWEILER -9999 9 47.801 9.407 708 
4968 132706 ALSFELD-REIBERTENROD -9999 9 50.7688 9.25317 269 
4970 132730 DEUSELBACH 0.3 0 49.7578 7.05333 481 
4971 132742 DIEPHOLZ 0 0 52.5875 8.34117 39 
4972 125710 MANDERSCHEID-SONNENHOF 2 0 50.1017 6.80117 413 
4974 132778 DIETENHOFEN -9999 9 49.4168 10.6712 405 
4975 132790 DILLENBURG 0.9 0 50.7262 8.25783 314 
4976 132814 DILLINGEN/DONAU-FRISTINGEN 2.7 0 48.5542 10.5565 419 
4977 132814 DILLINGEN/DONAU-FRISTINGEN 2.7 0 48.5542 10.5565 419 
4978 111457 KAHLERASTEN(WST) 0 0 51.1757 8.48733 839 
4979 132838 DIPPOLDISWALDE-REINBERG 0 0 50.9175 13.7087 365 
